"dx2" "cod_label" "sex2" "cases" "specific" "irr" "left" "right" "diagnosed" "diag_left" "diag_right" "undiagnosed" "undiag_left" "undiag_right"
"Neurotic Disorders" "Natural Causes" "Females" 27011 39 3.05869827650863 2.87289974217089 3.25651292642998 149.767193675931 141.171038406221 158.886784108089 48.9643567743082 47.9557184478512 49.9942094899251
"Neurotic Disorders" "Natural Causes" "Females" 27011 40 3.06030620575823 2.8811591717188 3.25059238827657 170.377352786346 160.957456521241 180.348540352662 55.6733023858095 54.565533553169 56.8035607224768
"Neurotic Disorders" "Natural Causes" "Females" 27011 41 3.05188990054653 2.88042769283883 3.23355867887743 193.758116492848 183.4796742908 204.612352032819 63.4879116897867 62.2744303798879 64.7250389307762
"Neurotic Disorders" "Natural Causes" "Females" 27011 42 3.03453544359773 2.87184221525128 3.20644543406615 220.211556791037 209.066550471774 231.950685726166 72.5684576384303 71.2442379642963 73.9172906398379
"Neurotic Disorders" "Natural Causes" "Females" 27011 43 3.0093907313683 2.8564550857587 3.17051460714284 250.052831597067 238.060631495282 262.649133529456 83.0908492508628 81.6526417922596 84.5543889050764
"Neurotic Disorders" "Natural Causes" "Females" 27011 44 2.9776359191242 2.83523875205419 3.12718484834294 283.605216297501 270.811125311989 297.003746129302 95.2450951024655 93.6915498157 96.8244004813927
"Neurotic Disorders" "Natural Causes" "Females" 27011 45 2.94045745626123 2.80909052985911 3.07796774798707 321.19348043805 307.664220667744 335.317677343182 109.232486854765 107.564077323802 110.926774824257
"Neurotic Disorders" "Natural Causes" "Females" 27011 46 2.89902616123062 2.77883683506159 3.02441387614371 363.135409342101 348.950319573042 377.897133550134 125.261170181352 123.479791952712 127.068247419874
"Neurotic Disorders" "Natural Causes" "Females" 27011 47 2.85447955251549 2.74523828959205 2.96806785284197 409.731306686048 394.968037448153 425.046403155327 143.539758876526 141.647862517755 145.456924037585
"Neurotic Disorders" "Natural Causes" "Females" 27011 48 2.8079084556497 2.70899894381341 2.91042929836304 461.251372908841 445.965465500902 477.061219911567 164.268664806636 162.267810504411 166.294190779271
"Neurotic Disorders" "Natural Causes" "Females" 27011 49 2.76034775077441 2.67078472773959 2.85291421134271 517.920939376592 502.120428790819 534.218653661828 187.628873655968 185.517698987465 189.764073301631
"Neurotic Disorders" "Natural Causes" "Females" 27011 50 2.71277101182888 2.63125698516535 2.79681027132993 579.903652109886 563.523341196661 596.760100506687 213.768006802361 211.539831214234 216.019652043569
"Neurotic Disorders" "Natural Causes" "Females" 27011 51 2.66608871568944 2.59112307376403 2.74322324242244 647.282842717209 630.167812034517 664.862708749589 242.783684919437 240.424348393216 245.166174129158
"Neurotic Disorders" "Natural Causes" "Females" 27011 52 2.62114966412625 2.55119364567618 2.69302393936002 720.041496826766 701.952781968628 738.59634219058 274.704457620809 272.191400052915 277.240717458643
"Neurotic Disorders" "Natural Causes" "Females" 27011 53 2.57874525900121 2.51241973527412 2.64682171432461 798.041427676081 778.693285364334 817.870312043721 309.468887975841 306.772622968528 312.188850811595
"Neurotic Disorders" "Natural Causes" "Females" 27011 54 2.53944055452908 2.47570206784897 2.60482002811832 881.080521923331 860.201735248006 902.4660777845 346.958514288481 344.046760172685 349.894911310452
"Neurotic Disorders" "Natural Causes" "Females" 27011 55 2.50303481527493 2.44122573046537 2.5664088364676 969.189695527966 946.562086381314 992.358218686556 387.205838933368 384.047026807022 390.390632497802
"Neurotic Disorders" "Natural Causes" "Females" 27011 56 2.4691500771625 2.40892344833083 2.53088246028576 1062.49998698742 1037.97011450516 1087.60956271507 430.310006999828 426.875456449329 433.772191224986
"Neurotic Disorders" "Natural Causes" "Females" 27011 57 2.43743121735748 2.37866255794089 2.49765185041283 1161.18113165991 1134.66228628138 1188.31976423743 476.395445906692 472.660936070819 480.159462229456
"Neurotic Disorders" "Natural Causes" "Females" 27011 58 2.40754304883519 2.35025311619693 2.46622948483688 1265.45245415093 1236.91967458784 1294.64341672002 525.619865764468 521.566480229192 529.704752431277
"Neurotic Disorders" "Natural Causes" "Females" 27011 59 2.37916789714467 2.32346059258188 2.43621084036281 1375.59457258859 1345.07500601726 1406.80662392065 578.183058975995 573.797367838009 582.602271157882
"Neurotic Disorders" "Natural Causes" "Females" 27011 60 2.35200361444479 2.29801832088116 2.40725713633136 1491.96202034133 1459.52193932312 1525.12313119001 634.336618863367 629.610304729132 639.098412158486
"Neurotic Disorders" "Natural Causes" "Females" 27011 61 2.32576199198831 2.27363779493231 2.37908116034748 1614.99695810767 1580.72595524928 1650.01097504324 694.394767680853 689.323792309769 699.50304742399
"Neurotic Disorders" "Natural Causes" "Females" 27011 62 2.30016753813058 2.25001660748571 2.35143628978894 1745.24422675932 1709.23665535242 1782.01035035064 758.746568598966 753.329946301445 764.202137704932
"Neurotic Disorders" "Natural Causes" "Females" 27011 63 2.274956593493 2.22684459923912 2.32410806934873 1883.36808075069 1845.70167022611 1921.80317372526 827.869897007113 822.108109090687 833.672066717158
"Neurotic Disorders" "Natural Causes" "Females" 27011 64 2.24987675826771 2.20380904837237 2.29690745263603 2030.17104563681 1990.88278486605 2070.23462449567 902.347667789566 896.240727676089 908.496220291767
"Neurotic Disorders" "Natural Causes" "Females" 27011 65 2.22468660893816 2.18059977329291 2.26966478149951 2186.61546475768 2145.67535568625 2228.33672300265 982.88696303222 976.432127685612 989.384468932336
"Neurotic Disorders" "Natural Causes" "Females" 27011 66 2.19915568301734 2.15691493733464 2.24222366604952 2353.84844440731 2311.13262641089 2397.35376322521 1070.34188738186 1063.5310103374 1077.19638143951
"Neurotic Disorders" "Natural Causes" "Females" 27011 67 2.17306471087198 2.13246808685445 2.21443418860384 2533.23108057972 2488.49703270747 2578.7692825308 1165.74120775411 1158.5577462155 1172.96920925617
"Neurotic Disorders" "Natural Causes" "Females" 27011 68 2.14620607339714 2.10699641601275 2.18614539373706 2726.37306273884 2679.24073740471 2774.33452449971 1270.32212634799 1262.73785332451 1277.95195213379
"Neurotic Disorders" "Natural Causes" "Females" 27011 69 2.11838446332605 2.08026941511446 2.15719786190015 2935.17401296996 2885.11712163485 2986.09939326565 1385.57191283468 1377.54344525453 1393.64717116536
"Neurotic Disorders" "Natural Causes" "Females" 27011 70 2.08941772639828 2.05209619217909 2.12741802846558 3161.87324808086 3108.22374102659 3216.44877264448 1513.27961284758 1504.74493881321 1521.86269419603
"Neurotic Disorders" "Natural Causes" "Females" 27011 71 2.05913785656923 2.02232943763776 2.0966162255489 3409.11006838997 3351.07602144493 3468.14915090666 1655.60069594853 1646.47594551088 1664.77601564641
"Neurotic Disorders" "Natural Causes" "Females" 27011 72 2.02739211703737 1.99086472187686 2.06458969866637 3679.99720722883 3616.69091980205 3744.41160317707 1815.13836238368 1805.31508127121 1825.01509502538
"Neurotic Disorders" "Natural Causes" "Females" 27011 73 1.99404425621626 1.95763537554756 2.03113028371634 3978.21075541805 3908.68159868682 4048.97672397795 1995.04637021788 1984.38949299092 2005.76047866515
"Neurotic Disorders" "Natural Causes" "Females" 27011 74 1.95897578502164 1.92260466439492 1.99603496099336 4308.10075261522 4231.36718055073 4386.22584681205 2199.15977806107 2187.50635188741 2210.87528512491
"Neurotic Disorders" "Natural Causes" "Females" 27011 75 1.92208727912857 1.88575744925862 1.95911701689966 4674.82777566942 4589.90439052356 4761.32243131048 2432.16207007462 2419.32059067038 2445.07171059562
"Neurotic Disorders" "Natural Causes" "Females" 27011 76 1.88329966733659 1.84709294487949 1.92021611409573 5084.53233754417 4990.44948917558 5180.38889034086 2699.79994460192 2685.54999560933 2714.12550605625
"Neurotic Disorders" "Natural Causes" "Females" 27011 77 1.84255546503096 1.80661916474087 1.87920659094881 5544.54585281464 5440.35955655889 5650.72738196165 3009.16089531203 2993.2526762041 3025.15366172102
"Neurotic Disorders" "Natural Causes" "Females" 27011 78 1.79981991011409 1.7643487799515 1.8360041651924 6063.65448121861 5948.44257887927 6181.09785545411 3369.03400564908 3351.18727452803 3386.97577944772
"Neurotic Disorders" "Natural Causes" "Females" 27011 79 1.75508195787589 1.7202956646316 1.79057166869109 6652.43053874187 6525.26624628947 6782.07300705172 3790.3817020563 3770.28355645877 3810.58698427907
"Neurotic Disorders" "Natural Causes" "Females" 27011 80 1.70835509123773 1.67447128764796 1.7429245513414 7323.65065277586 7183.53569185939 7466.49855790181 4286.96041609812 4264.26102199909 4309.78064297212
"Neurotic Disorders" "Natural Causes" "Females" 27011 81 1.65967790379355 1.62688023685714 1.69313676688447 8092.82582800105 7938.55012538912 8250.09968418517 4876.14241866037 4850.44701492056 4901.97394465269
"Neurotic Disorders" "Natural Causes" "Females" 27011 82 1.60911441521176 1.57751458330193 1.64134723612044 8978.87662763793 8808.74756469141 9152.29150367497 5580.01130482463 5550.8651177491 5609.31053114774
"Neurotic Disorders" "Natural Causes" "Females" 27011 83 1.55675408195441 1.52634786249935 1.58776602059332 10004.997518087 9816.3486435402 10197.2718137716 6426.83236489499 6393.6916819023 6460.14482734216
"Neurotic Disorders" "Natural Causes" "Females" 27011 84 1.50271147097572 1.4733318164619 1.53267698407869 11199.7691330863 10988.1256592324 11415.4890947248 7453.04028711134 7415.21650748529 7491.05699951336
"Neurotic Disorders" "Natural Causes" "Females" 27011 85 1.4471255700999 1.41840292063204 1.47642985302357 12598.5972763044 12356.374903861 12845.5679408779 8705.94614359183 8662.49811051605 8749.61209666644
"Neurotic Disorders" "Natural Causes" "Females" 27011 86 1.39015871611016 1.36150835149773 1.41941197338318 14245.5850069074 13960.2778171728 14536.7230399519 10247.4522094631 10196.9834366222 10298.1707715722
"Neurotic Disorders" "Natural Causes" "Females" 27011 87 1.33199513011604 1.30265422233961 1.36199691078903 16195.9821419978 15847.9465037136 16551.6609664505 12159.1902070895 12099.4824161399 12219.1926404195
"Neurotic Disorders" "Natural Causes" "Females" 27011 88 1.27283905934884 1.24195782183334 1.30448815774796 18519.409261253 18079.4039682721 18970.1231294829 14549.6864864653 14477.0782804714 14622.6588509914
"Neurotic Disorders" "Natural Causes" "Females" 27011 89 1.21291253495057 1.17967000886757 1.24709181922194 21304.1270085123 20730.5235228099 21893.6018231972 17564.4379908899 17472.8550838516 17656.5009241645
"Neurotic Disorders" "Natural Causes" "Females" 27011 90 1.15245276629355 1.11615282947568 1.18993326313706 24662.7251418365 23897.8827986841 25452.0459634719 21400.2047313013 21279.7628627302 21521.3282918536
"Neurotic Disorders" "Natural Causes" "Females" 27011 91 1.09170920356804 1.05183284067883 1.13309733168816 28739.7525170417 27704.7962465152 29813.3712080521 26325.4650809129 26160.5292131945 26491.4408297529
"Neurotic Disorders" "Natural Causes" "Females" 27011 92 1.03094031142833 0.987158966780233 1.0766633961646 33722.0183068095 32309.1804061847 35196.6377477998 32709.9618988502 32476.3672707428 32945.2367164267
"Neurotic Disorders" "Natural Causes" "Females" 27011 93 0.970410106988048 0.922576557691258 1.02072371977578 39852.5948477934 37914.1351204015 41890.1634194932 41067.7862491432 40728.6252451753 41409.7715612217
"Neurotic Disorders" "Natural Causes" "Females" 27011 94 0.91038452497926 0.85851463187731 0.965388302712303 47449.9862101465 44782.3220900714 50276.5619615394 52120.8180809394 51619.8298713966 52626.6685534289
"Neurotic Disorders" "Natural Causes" "Females" 27011 95 0.851127681016323 0.795379951724774 0.910782737006796 56934.5579542748 53255.5719911145 60867.6945576609 66893.0869294368 66144.1747751197 67650.4785820135
"Neurotic Disorders" "Natural Causes" "Females" 27011 96 0.792898110234774 0.733553612910489 0.857043578204816 68865.2495337737 63781.7307791194 74353.933883862 86852.5837618443 85723.1185488816 87996.9305107203
"Neurotic Disorders" "Natural Causes" "Females" 27011 97 0.735945062751991 0.673388185335218 0.804313391865366 83990.9592980582 76951.624403175 91674.2342805826 114126.669977216 112410.738315508 115868.795057024
"Neurotic Disorders" "Natural Causes" "Females" 27011 98 0.680504939129123 0.61520481416762 0.752736261997061 103323.030356273 93550.2911101985 114116.679652315 151832.888220475 149208.080024829 154503.870980277
"Neurotic Disorders" "Natural Causes" "Females" 27011 99 0.626797948095449 0.559290286136404 0.70245394471387 128238.325915054 114628.493379866 143464.052859863 204592.765985771 200549.712008557 208717.327362317
"Neurotic Disorders" "Natural Causes" "Females" 27011 100 0.575025065121478 0.505894264019419 0.653602638011462 160627.015375978 141603.27747021 182206.50347604 279339.154271551 273065.454916266 285756.992341169
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 5 2.2842622068156 0.344775489938134 15.1340625472604 9.60150408719444 1.4564145919519 63.2985148911884 4.20332834757141 3.66551479014021 4.82005126401949
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 6 2.10977497641412 0.399539769282589 11.1406943521433 10.2273053863252 1.94493477724715 53.779580008952 4.84758114048167 4.30793783525659 5.4548240509032
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 7 1.97507288448685 0.460535654247773 8.47038196294888 10.924609835815 2.55633620520251 46.6867776710657 5.53124389566683 4.99844173094484 6.1208393895928
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 8 1.87267627910837 0.527994123471223 6.64196113259642 11.7015904581754 3.30903673921226 41.3797821064563 6.24859223599864 5.72975128379699 6.81441532064341
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 9 1.79701073253379 0.602052607522558 5.36372990083036 12.567520139963 4.2211222096526 37.4171972816148 6.99356988382739 6.49342518882147 7.53223734742902
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 10 1.74390489648679 0.682728839442056 4.45448340878052 13.5329199088785 5.30959460978657 34.4922606563141 7.76012495643625 7.28029950433214 8.2715744460336
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 11 1.71023139149418 0.769890247350086 3.79910178433797 14.6097286103716 6.58955504636619 32.3912872063213 8.54254499305355 8.08109827628427 9.0303412312786
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 12 1.69364617873918 0.863217954859009 3.32295842853075 15.8114970066604 8.07333127307277 30.9665773811952 9.33577343671106 8.88727451891784 9.80690598406455
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 13 1.69239612228014 0.962164839843364 2.97683361114623 17.1536097535291 9.76954826507217 30.1187239770697 10.1356943139401 9.69205155630971 10.5996443197578
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 14 1.7051738525778 1.06590918816481 2.72782888054572 18.6535392002408 11.6821409111731 29.7851675767861 10.9393767515501 10.4913946928935 11.4064876229864
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 15 1.73100531401673 1.17331214903277 2.55377854872145 20.3311355125003 13.809363595058 29.9329558804273 11.7452761975193 11.2844756125003 12.2248935345475
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 16 1.76915961596382 1.28290419700369 2.43971900167401 22.2089582453802 16.1430662017463 30.5541599210989 12.5533943037023 12.0734364375219 13.0524320362075
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 17 1.81907371659047 1.39295990543373 2.3755379989634 24.3126552009127 18.6690637928592 31.6622841657739 13.3654040400751 12.8627468258809 13.8877043583747
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 18 1.88028651605503 1.50176243552367 2.35421881572468 26.6713952027327 21.3704135662178 33.2872978735831 14.184750555299 13.6586118824372 14.7311564343354
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 19 1.9523784323029 1.60813864483895 2.37030653740884 29.3183623175007 24.2360176116855 35.4664855733476 15.016741545807 14.4686601401428 15.5855845993588
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 20 2.03491369226088 1.71212833184723 2.41855336304329 32.2913200601627 27.2745681628871 38.2308289906025 15.8686435611359 15.3018951842645 16.4563830452405
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 21 2.12738354287472 1.81530621924527 2.49311145993641 35.6332552483484 30.5272101826304 41.5933480982291 16.7498029998845 16.1688171607595 17.3516651060802
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 22 2.2291494753231 1.92034221737915 2.5876155501674 39.393112431604 34.069218415869 45.5489553093527 17.6718128899339 17.0816463442832 18.282369539945
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 23 2.33938643357269 2.03005282693201 2.69585540483436 43.6266312253465 37.9999940998408 50.0864012523716 18.6487493469476 18.0546239240838 19.2624257180658
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 24 2.45702688835933 2.14658142090669 2.81236997177158 48.3973004388695 42.4307826658084 55.2028160361433 19.6975054152487 19.1043953012724 20.3090290723785
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 25 2.58070761472577 2.2710008108426 2.93265055692891 53.7774446128352 47.47739950585 60.9134783957622 20.8382554869741 20.2504996003976 21.4430705567324
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 26 2.70872200021606 2.40321785889775 3.0530627289112 59.8494604849542 53.2580208999657 67.2566847173701 22.0950915155488 21.5160035423193 22.6897652308088
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 27 2.83898168307989 2.54198363880544 3.17068012312254 66.7072229925261 59.8931131488845 74.2965821180974 23.4968838968198 22.9283356060405 24.0795303395321
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 28 2.96899219079008 2.68490835831073 3.28313426478311 74.457682704727 67.5052026185331 82.1262109986727 25.0784366950161 24.5204045037248 25.6491685106741
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 29 3.09584789852409 2.82847091681768 3.38850018001221 83.2226790611783 76.2174730072167 90.8717389444818 26.8820309618095 26.3321311302424 27.4434144755466
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 30 3.21625190418338 2.96806888309479 3.4851874126241 93.1409964778511 86.1513230765658 100.697759652247 28.9594842856381 28.4125867875607 29.5169086982705
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 31 3.32656615201412 3.09819816705991 3.57176712625433 104.370693263825 97.4246213374345 111.811998474617 31.3749038781724 30.8229960373653 31.9366940245275
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 32 3.42289616479353 3.21288390998236 3.64663600777988 117.091736363685 110.155101001889 124.46518227447 34.2083810686522 33.6408893787903 34.7854458353265
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 33 3.50184986267139 3.30720326832861 3.70795244977158 131.505967134591 124.479401353446 138.929165821583 37.5532853468119 36.9581444123836 38.1580098990724
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 34 3.56269246232112 3.38022275988516 3.75501216420156 147.828434744959 140.581618172864 155.448816162247 41.4934593171835 40.8587163470642 42.1380630630231
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 35 3.60566969051181 3.43261133562579 3.7874529464331 166.293636121744 158.682558594841 174.269772679919 46.1200415998557 45.4342844299534 46.816149167084
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 36 3.6313667418268 3.46567543009661 3.80497962940465 187.158794552237 179.038376347954 195.647520340387 51.5394912875377 50.7919439424908 52.298040909515
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 37 3.64066424932334 3.48112756960256 3.80751233940396 210.704414350758 201.941037492778 219.848084263128 57.8752666879182 57.0558511552905 58.7064503705519
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 38 3.63468909453484 3.48086452863735 3.79531139613245 237.234387643246 227.715878670676 247.150769674074 65.2695131476179 64.3689117047866 66.1827151290843
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 39 3.61476280435421 3.46680713596367 3.76903289375242 267.075522283355 256.717817026647 277.8511263031 73.8846604157945 72.8944037990127 74.8883694804457
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 40 3.58235001268311 3.44080957048154 3.72971283370811 300.576343115333 289.327277133034 312.262773616898 83.9047949114843 82.8173843920361 85.0064833708418
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 41 3.53900909615547 3.40461913834856 3.67870380613155 338.105003593198 325.945922249469 350.717667108176 95.5366302845877 94.3456827057053 96.7426114727987
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 42 3.48634666763398 3.35986362033459 3.61759120619072 380.046132540817 366.991647169855 393.564987031935 109.009851507032 107.710236930824 110.325147025878
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 43 3.42597716664393 3.30805023916852 3.548108008576 426.796433284934 412.892108434741 441.168992440386 124.576555103845 123.16447618595 126.00482348588
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 44 3.35948835446882 3.25056809829882 3.47205831796547 478.758851501222 464.076121417469 493.906122966793 142.509454115051 140.982394362763 144.053054311964
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 45 3.28841312795123 3.18869119793898 3.39125372412086 536.335136125796 520.962395903749 552.161500532223 163.098465812277 161.45491262351 164.758749783901
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 46 3.21420772711119 3.12358209438556 3.30746271455162 599.916637030026 583.945316890298 616.324784145889 186.64526003402 184.884094700444 188.42320184227
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 47 3.13823613724106 3.05629805913859 3.22237094109252 669.87321632929 653.377941552011 686.784933218667 213.455325550548 211.574780792405 215.352585195853
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 48 3.06176027958634 2.98780302177151 3.13754820560239 746.540199590544 729.553314172275 763.922606858426 243.827122772461 241.82326375257 245.847586691771
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 49 2.98593544443698 2.91898953951077 3.05441672800217 830.203360892446 812.686790284417 848.097481928922 278.037947015628 275.902766676732 280.189651273927
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 50 2.91181034111673 2.85071385141231 2.97421625058363 921.082023154792 902.903923056886 939.626101641683 316.326242182909 314.045697323549 318.623347959677
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 51 2.84033111330215 2.78384074246173 2.89796780043466 1019.3104629576 1000.23872925774 1038.74584087127 358.87029444696 356.422909485527 361.334484425664
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 52 2.77234868653214 2.71928326460958 2.82644965301914 1124.91793651556 1104.64281404712 1145.56519791061 405.763510910555 403.120397161301 408.423954594837
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 53 2.70862886875726 2.65801490460035 2.76020662486404 1237.80778823437 1215.99710488114 1260.00967803573 456.986855051235 454.113906110964 459.87797968598
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 54 2.64967728868142 2.60084957588623 2.69942168099507 1357.83100401514 1334.20065883311 1381.87987186071 512.451463359468 509.313471852589 515.60878871719
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 55 2.59517831683287 2.547766826651 2.64347208924629 1485.14514028924 1459.48868496694 1511.25261226312 572.270942099159 568.834226261059 575.728421483485
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 56 2.54464154146703 2.49848834101024 2.59164730460241 1620.04571502477 1592.23515503686 1648.34202439736 636.649873321958 632.883644198175 640.438514909616
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 57 2.49761594017902 2.452699547457 2.54335488874049 1762.89059697277 1732.87000574927 1793.43127100365 705.82933453188 701.706590359107 709.976301107219
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 58 2.45368487361964 2.4100610819 2.49809828648967 1914.11355785401 1881.88739617074 1946.89157269223 780.097549784514 775.595369551296 784.625864298115
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 59 2.41246179766603 2.37021984457783 2.45545658497118 2074.23907126614 2039.85708969984 2109.20056433959 859.801831172158 854.901133372887 864.730622090016
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 60 2.37358660712551 2.33281761592433 2.41506808893557 2243.89856662813 2207.4379619396 2280.96139693621 945.361993487809 940.046829941726 950.707209753206
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 61 2.33672253691039 2.29749710253511 2.37661767167407 2423.84842380223 2385.39326464845 2462.92352235444 1037.28550802057 1031.54194579605 1043.06105004695
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 62 2.30155355841809 2.26390605965109 2.33982711415303 2614.99008364426 2574.60782059747 2656.00573526222 1136.18476271377 1129.99938750927 1142.40399534053
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 63 2.26778221853744 2.2317003369888 2.30444746791306 2818.3927547218 2776.10781439364 2861.32176808246 1242.79691924715 1236.15497976824 1249.47454629014
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 64 2.23512787658953 2.20054666622883 2.27025252469158 3035.31932026054 2991.08436432243 3080.20846414139 1358.00700803391 1350.89021657626 1365.1612923389
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 65 2.2033253008553 2.17012587605003 2.23703262329894 3267.25619675722 3220.92263096402 3314.25627943551 1482.87508680126 1475.25909793506 1490.53039302297
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 66 2.17212359134875 2.14013696810819 2.20458828869465 3515.94807292392 3467.23871825269 3565.34171887858 1618.6685172646 1610.52012465931 1626.85813649042
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 67 2.14128539933813 2.11030204870389 2.17272364599879 3783.43867300167 3731.92675252439 3835.66161438777 1766.90070093932 1758.17482059428 1775.6698881199
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 68 2.11058641694148 2.08037149283297 2.14124017692234 4072.11895279912 4017.21793440928 4127.77027198653 1929.37797766185 1920.01451923713 1938.78709946713
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 69 2.07981511205357 2.05012812841858 2.10993197955052 4384.78446411988 4325.75203381384 4444.62249488581 2108.25685355773 2098.17761033255 2118.38451553617
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 70 2.04877268500898 2.01938906621983 2.07858385739222 4724.70403173826 4660.66047092662 4789.62763470422 2306.11432215456 2295.22002025191 2317.06033405142
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 71 2.01727322385276 1.98800435732379 2.0469730082239 5095.70240040906 5025.6600427509 5166.72093469369 2526.03481777091 2514.20244233705 2537.92287889898
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 72 1.9851440349733 1.95585274162585 2.01487400135973 5502.26015831465 5425.15819596332 5580.4578882701 2771.71835462742 2758.79880718943 2784.69840473981
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 73 1.95222612524716 1.92283570825539 1.98206577282438 5949.6350680436 5864.37379165034 6036.13594571579 3047.61574035917 3033.43178317581 3061.86601999701
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 74 1.91837481085103 1.88887136435756 1.94833908986673 6444.00998934745 6349.48004895035 6539.94727484408 3359.09852073629 3343.44284857559 3374.82750058666
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 75 1.88346042661263 1.8538891918813 1.91350334968832 6992.67392893342 6887.77789691855 7099.16745402909 3712.67366711263 3695.30683477847 3730.12211834309
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 76 1.84736910830655 1.81782607598386 1.87739226948774 7604.24449323493 7487.90852779812 7722.38791355769 4116.25617157018 4096.90400367354 4135.69975151894
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 77 1.81000361876613 1.78062341415407 1.83986859540588 8288.94227250172 8160.11422328073 8419.80419843227 4579.51696149218 4557.86696032017 4601.26980080203
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 78 1.7712841871947 1.74222481227552 1.80082825689309 9058.93061166861 8916.55693012536 9203.57762195916 5114.32929687911 5090.02539326483 5138.74924701286
"Neurotic Disorders" "Natural Causes" "Persons (M)" 17844 79 1.73114932974253 1.70257379973433 1.76020446358075 9928.73804400519 9771.70451843145 10088.2951342352 5735.34464844916 5707.97932115937 5762.84117122786
